Month-Year,GMT,concentration,Measure,Location,Year,Month
Jun-14,10:00,3.5,Sulphur Dioxide,Roadside,2014,06
Jun-14,11:00,3.5,Sulphur Dioxide,Roadside,2014,06
Jun-14,12:00,4.1,Sulphur Dioxide,Roadside,2014,06
Jun-14,13:00,4.9,Sulphur Dioxide,Roadside,2014,06
Jun-14,14:00,4.0,Sulphur Dioxide,Roadside,2014,06
Jun-14,15:00,3.6,Sulphur Dioxide,Roadside,2014,06
Jun-14,16:00,3.4,Sulphur Dioxide,Roadside,2014,06
Jun-14,17:00,3.2,Sulphur Dioxide,Roadside,2014,06
Jun-14,18:00,2.9,Sulphur Dioxide,Roadside,2014,06
Jun-14,19:00,2.7,Sulphur Dioxide,Roadside,2014,06
Jun-14,20:00,2.6,Sulphur Dioxide,Roadside,2014,06
Jun-14,21:00,2.4,Sulphur Dioxide,Roadside,2014,06
Jun-14,22:00,2.3,Sulphur Dioxide,Roadside,2014,06
Jun-14,23:00,2.1,Sulphur Dioxide,Roadside,2014,06
Jul-14,00:00,2.6,Sulphur Dioxide,Roadside,2014,07
Jul-14,01:00,2.5,Sulphur Dioxide,Roadside,2014,07
Jul-14,02:00,2.1,Sulphur Dioxide,Roadside,2014,07
Jul-14,03:00,2.4,Sulphur Dioxide,Roadside,2014,07
Jul-14,04:00,2.7,Sulphur Dioxide,Roadside,2014,07
Jul-14,05:00,3.4,Sulphur Dioxide,Roadside,2014,07
Jul-14,06:00,3.9,Sulphur Dioxide,Roadside,2014,07
Jul-14,07:00,4.1,Sulphur Dioxide,Roadside,2014,07
Jul-14,08:00,4.2,Sulphur Dioxide,Roadside,2014,07
Jul-14,09:00,4.1,Sulphur Dioxide,Roadside,2014,07
Jul-14,10:00,4.1,Sulphur Dioxide,Roadside,2014,07
Jul-14,11:00,4.1,Sulphur Dioxide,Roadside,2014,07
Jul-14,12:00,3.9,Sulphur Dioxide,Roadside,2014,07
Jul-14,13:00,3.9,Sulphur Dioxide,Roadside,2014,07
Jul-14,14:00,3.8,Sulphur Dioxide,Roadside,2014,07
Jul-14,15:00,3.8,Sulphur Dioxide,Roadside,2014,07
Jul-14,16:00,3.7,Sulphur Dioxide,Roadside,2014,07
Jul-14,17:00,3.5,Sulphur Dioxide,Roadside,2014,07
Jul-14,18:00,3.3,Sulphur Dioxide,Roadside,2014,07
Jul-14,19:00,3.2,Sulphur Dioxide,Roadside,2014,07
Jul-14,20:00,3.0,Sulphur Dioxide,Roadside,2014,07
Jul-14,21:00,2.8,Sulphur Dioxide,Roadside,2014,07
Jul-14,22:00,2.7,Sulphur Dioxide,Roadside,2014,07
Jul-14,23:00,2.6,Sulphur Dioxide,Roadside,2014,07
Aug-14,00:00,2.1,Sulphur Dioxide,Roadside,2014,08
Aug-14,01:00,1.8,Sulphur Dioxide,Roadside,2014,08
Aug-14,02:00,1.8,Sulphur Dioxide,Roadside,2014,08
Aug-14,03:00,2.0,Sulphur Dioxide,Roadside,2014,08
Aug-14,04:00,2.4,Sulphur Dioxide,Roadside,2014,08
Aug-14,05:00,3.0,Sulphur Dioxide,Roadside,2014,08
Aug-14,06:00,3.6,Sulphur Dioxide,Roadside,2014,08
Aug-14,07:00,4.0,Sulphur Dioxide,Roadside,2014,08
Aug-14,08:00,3.8,Sulphur Dioxide,Roadside,2014,08
Aug-14,09:00,3.9,Sulphur Dioxide,Roadside,2014,08
Aug-14,10:00,3.5,Sulphur Dioxide,Roadside,2014,08
Aug-14,11:00,3.5,Sulphur Dioxide,Roadside,2014,08
Aug-14,12:00,3.5,Sulphur Dioxide,Roadside,2014,08
Aug-14,13:00,3.4,Sulphur Dioxide,Roadside,2014,08
Aug-14,14:00,3.4,Sulphur Dioxide,Roadside,2014,08
Aug-14,15:00,3.2,Sulphur Dioxide,Roadside,2014,08
Aug-14,16:00,3.1,Sulphur Dioxide,Roadside,2014,08
Aug-14,17:00,3.0,Sulphur Dioxide,Roadside,2014,08
Aug-14,18:00,2.9,Sulphur Dioxide,Roadside,2014,08
Aug-14,19:00,2.8,Sulphur Dioxide,Roadside,2014,08
Aug-14,20:00,2.8,Sulphur Dioxide,Roadside,2014,08
Aug-14,21:00,2.9,Sulphur Dioxide,Roadside,2014,08
Aug-14,22:00,2.6,Sulphur Dioxide,Roadside,2014,08
Aug-14,23:00,2.5,Sulphur Dioxide,Roadside,2014,08
Sep-14,00:00,3.5,Sulphur Dioxide,Roadside,2014,09
Sep-14,01:00,3.1,Sulphur Dioxide,Roadside,2014,09
Sep-14,02:00,2.8,Sulphur Dioxide,Roadside,2014,09
Sep-14,03:00,3.1,Sulphur Dioxide,Roadside,2014,09
Sep-14,04:00,3.4,Sulphur Dioxide,Roadside,2014,09
Sep-14,05:00,4.5,Sulphur Dioxide,Roadside,2014,09
Sep-14,06:00,5.5,Sulphur Dioxide,Roadside,2014,09
Sep-14,07:00,6.0,Sulphur Dioxide,Roadside,2014,09
Sep-14,08:00,6.1,Sulphur Dioxide,Roadside,2014,09
Sep-14,09:00,6.7,Sulphur Dioxide,Roadside,2014,09
Sep-14,10:00,6.7,Sulphur Dioxide,Roadside,2014,09
Sep-14,11:00,6.9,Sulphur Dioxide,Roadside,2014,09
Sep-14,12:00,6.9,Sulphur Dioxide,Roadside,2014,09
Sep-14,13:00,6.9,Sulphur Dioxide,Roadside,2014,09
Sep-14,14:00,6.9,Sulphur Dioxide,Roadside,2014,09
Sep-14,15:00,6.9,Sulphur Dioxide,Roadside,2014,09
Sep-14,16:00,7.3,Sulphur Dioxide,Roadside,2014,09
Sep-14,17:00,8.0,Sulphur Dioxide,Roadside,2014,09
Sep-14,18:00,6.9,Sulphur Dioxide,Roadside,2014,09
Sep-14,19:00,6.3,Sulphur Dioxide,Roadside,2014,09
Sep-14,20:00,5.7,Sulphur Dioxide,Roadside,2014,09
Sep-14,21:00,4.7,Sulphur Dioxide,Roadside,2014,09
Sep-14,22:00,4.2,Sulphur Dioxide,Roadside,2014,09
Sep-14,23:00,3.7,Sulphur Dioxide,Roadside,2014,09
Oct-14,00:00,2.9,Sulphur Dioxide,Roadside,2014,10
Oct-14,01:00,2.7,Sulphur Dioxide,Roadside,2014,10
Oct-14,02:00,2.6,Sulphur Dioxide,Roadside,2014,10
Oct-14,03:00,2.7,Sulphur Dioxide,Roadside,2014,10
Oct-14,04:00,2.8,Sulphur Dioxide,Roadside,2014,10
Oct-14,05:00,3.9,Sulphur Dioxide,Roadside,2014,10
Oct-14,06:00,4.4,Sulphur Dioxide,Roadside,2014,10
Oct-14,07:00,4.6,Sulphur Dioxide,Roadside,2014,10
Oct-14,08:00,4.7,Sulphur Dioxide,Roadside,2014,10
Oct-14,09:00,4.3,Sulphur Dioxide,Roadside,2014,10
Oct-14,10:00,4.0,Sulphur Dioxide,Roadside,2014,10
Oct-14,11:00,3.9,Sulphur Dioxide,Roadside,2014,10
Oct-14,12:00,3.8,Sulphur Dioxide,Roadside,2014,10
Oct-14,13:00,3.7,Sulphur Dioxide,Roadside,2014,10
Oct-14,14:00,3.6,Sulphur Dioxide,Roadside,2014,10
Oct-14,15:00,3.5,Sulphur Dioxide,Roadside,2014,10
Oct-14,16:00,3.4,Sulphur Dioxide,Roadside,2014,10
Oct-14,17:00,3.5,Sulphur Dioxide,Roadside,2014,10
Oct-14,18:00,3.3,Sulphur Dioxide,Roadside,2014,10
Oct-14,19:00,3.2,Sulphur Dioxide,Roadside,2014,10
Oct-14,20:00,3.3,Sulphur Dioxide,Roadside,2014,10
Oct-14,21:00,3.2,Sulphur Dioxide,Roadside,2014,10
Oct-14,22:00,3.3,Sulphur Dioxide,Roadside,2014,10
Oct-14,23:00,3.0,Sulphur Dioxide,Roadside,2014,10
Nov-14,00:00,2.9,Sulphur Dioxide,Roadside,2014,11
Nov-14,01:00,2.9,Sulphur Dioxide,Roadside,2014,11
Nov-14,02:00,2.3,Sulphur Dioxide,Roadside,2014,11
Nov-14,03:00,2.3,Sulphur Dioxide,Roadside,2014,11
Nov-14,04:00,2.4,Sulphur Dioxide,Roadside,2014,11
Nov-14,05:00,3.0,Sulphur Dioxide,Roadside,2014,11
Nov-14,06:00,4.1,Sulphur Dioxide,Roadside,2014,11
Nov-14,07:00,4.5,Sulphur Dioxide,Roadside,2014,11
Nov-14,08:00,4.9,Sulphur Dioxide,Roadside,2014,11
Nov-14,09:00,5.0,Sulphur Dioxide,Roadside,2014,11
Nov-14,10:00,4.3,Sulphur Dioxide,Roadside,2014,11
Nov-14,11:00,4.0,Sulphur Dioxide,Roadside,2014,11
Nov-14,12:00,3.7,Sulphur Dioxide,Roadside,2014,11
Nov-14,13:00,3.7,Sulphur Dioxide,Roadside,2014,11
Nov-14,14:00,3.5,Sulphur Dioxide,Roadside,2014,11
Nov-14,15:00,3.6,Sulphur Dioxide,Roadside,2014,11
Nov-14,16:00,3.9,Sulphur Dioxide,Roadside,2014,11
Nov-14,17:00,4.0,Sulphur Dioxide,Roadside,2014,11
Nov-14,18:00,3.7,Sulphur Dioxide,Roadside,2014,11
Nov-14,19:00,3.8,Sulphur Dioxide,Roadside,2014,11
Nov-14,20:00,3.8,Sulphur Dioxide,Roadside,2014,11
Nov-14,21:00,3.6,Sulphur Dioxide,Roadside,2014,11
Nov-14,22:00,3.4,Sulphur Dioxide,Roadside,2014,11
Nov-14,23:00,3.0,Sulphur Dioxide,Roadside,2014,11
Dec-14,00:00,2.5,Sulphur Dioxide,Roadside,2014,12
Dec-14,01:00,2.3,Sulphur Dioxide,Roadside,2014,12
Dec-14,02:00,1.9,Sulphur Dioxide,Roadside,2014,12
Dec-14,03:00,1.8,Sulphur Dioxide,Roadside,2014,12
Dec-14,04:00,1.9,Sulphur Dioxide,Roadside,2014,12
Dec-14,05:00,2.3,Sulphur Dioxide,Roadside,2014,12
Dec-14,06:00,3.4,Sulphur Dioxide,Roadside,2014,12
Dec-14,07:00,3.7,Sulphur Dioxide,Roadside,2014,12
Dec-14,08:00,4.4,Sulphur Dioxide,Roadside,2014,12
Dec-14,09:00,4.5,Sulphur Dioxide,Roadside,2014,12
Dec-14,10:00,4.3,Sulphur Dioxide,Roadside,2014,12
Dec-14,11:00,4.0,Sulphur Dioxide,Roadside,2014,12
Dec-14,12:00,3.8,Sulphur Dioxide,Roadside,2014,12
Dec-14,13:00,3.5,Sulphur Dioxide,Roadside,2014,12
Dec-14,14:00,3.4,Sulphur Dioxide,Roadside,2014,12
Dec-14,15:00,3.6,Sulphur Dioxide,Roadside,2014,12
Dec-14,16:00,3.6,Sulphur Dioxide,Roadside,2014,12
Dec-14,17:00,3.7,Sulphur Dioxide,Roadside,2014,12
Dec-14,18:00,3.5,Sulphur Dioxide,Roadside,2014,12
Dec-14,19:00,3.5,Sulphur Dioxide,Roadside,2014,12
Dec-14,20:00,3.1,Sulphur Dioxide,Roadside,2014,12
Dec-14,21:00,3.1,Sulphur Dioxide,Roadside,2014,12
Dec-14,22:00,2.8,Sulphur Dioxide,Roadside,2014,12
Dec-14,23:00,2.5,Sulphur Dioxide,Roadside,2014,12
Jan-15,00:00,3.7,Sulphur Dioxide,Roadside,2015,01
Jan-15,01:00,3.4,Sulphur Dioxide,Roadside,2015,01
Jan-15,02:00,3.1,Sulphur Dioxide,Roadside,2015,01
Jan-15,03:00,2.8,Sulphur Dioxide,Roadside,2015,01
Jan-15,04:00,3.1,Sulphur Dioxide,Roadside,2015,01
Jan-15,05:00,3.6,Sulphur Dioxide,Roadside,2015,01
Jan-15,06:00,4.6,Sulphur Dioxide,Roadside,2015,01
Jan-15,07:00,5.1,Sulphur Dioxide,Roadside,2015,01
Jan-15,08:00,5.6,Sulphur Dioxide,Roadside,2015,01
Jan-15,09:00,6.3,Sulphur Dioxide,Roadside,2015,01
Jan-15,10:00,5.7,Sulphur Dioxide,Roadside,2015,01
Jan-15,11:00,5.1,Sulphur Dioxide,Roadside,2015,01
Jan-15,12:00,4.8,Sulphur Dioxide,Roadside,2015,01
Jan-15,13:00,4.3,Sulphur Dioxide,Roadside,2015,01
Jan-15,14:00,4.6,Sulphur Dioxide,Roadside,2015,01
Jan-15,15:00,4.6,Sulphur Dioxide,Roadside,2015,01
Jan-15,16:00,4.1,Sulphur Dioxide,Roadside,2015,01
Jan-15,17:00,4.3,Sulphur Dioxide,Roadside,2015,01
Jan-15,18:00,4.2,Sulphur Dioxide,Roadside,2015,01
Jan-15,19:00,4.0,Sulphur Dioxide,Roadside,2015,01
Jan-15,20:00,3.9,Sulphur Dioxide,Roadside,2015,01
Jan-15,21:00,3.9,Sulphur Dioxide,Roadside,2015,01
Jan-15,22:00,3.7,Sulphur Dioxide,Roadside,2015,01
Jan-15,23:00,3.8,Sulphur Dioxide,Roadside,2015,01
Feb-15,00:00,5.5,Sulphur Dioxide,Roadside,2015,02
Feb-15,01:00,5.3,Sulphur Dioxide,Roadside,2015,02
Feb-15,02:00,4.8,Sulphur Dioxide,Roadside,2015,02
Feb-15,03:00,4.7,Sulphur Dioxide,Roadside,2015,02
Feb-15,04:00,4.8,Sulphur Dioxide,Roadside,2015,02
Feb-15,05:00,5.3,Sulphur Dioxide,Roadside,2015,02
Feb-15,06:00,6.4,Sulphur Dioxide,Roadside,2015,02
Feb-15,07:00,6.8,Sulphur Dioxide,Roadside,2015,02
Feb-15,08:00,7.1,Sulphur Dioxide,Roadside,2015,02
Feb-15,09:00,7.0,Sulphur Dioxide,Roadside,2015,02
Feb-15,10:00,6.2,Sulphur Dioxide,Roadside,2015,02
Feb-15,11:00,6.1,Sulphur Dioxide,Roadside,2015,02
Feb-15,12:00,6.1,Sulphur Dioxide,Roadside,2015,02
Feb-15,13:00,6.1,Sulphur Dioxide,Roadside,2015,02
Feb-15,14:00,6.2,Sulphur Dioxide,Roadside,2015,02
Feb-15,15:00,6.3,Sulphur Dioxide,Roadside,2015,02
Feb-15,16:00,6.2,Sulphur Dioxide,Roadside,2015,02
Feb-15,17:00,6.3,Sulphur Dioxide,Roadside,2015,02
Feb-15,18:00,6.4,Sulphur Dioxide,Roadside,2015,02
Feb-15,19:00,6.2,Sulphur Dioxide,Roadside,2015,02
Feb-15,20:00,6.3,Sulphur Dioxide,Roadside,2015,02
Feb-15,21:00,5.9,Sulphur Dioxide,Roadside,2015,02
Feb-15,22:00,5.8,Sulphur Dioxide,Roadside,2015,02
Feb-15,23:00,5.6,Sulphur Dioxide,Roadside,2015,02
Mar-15,00:00,2.2,Sulphur Dioxide,Roadside,2015,03
Mar-15,01:00,1.9,Sulphur Dioxide,Roadside,2015,03
Mar-15,02:00,1.5,Sulphur Dioxide,Roadside,2015,03
Mar-15,03:00,1.4,Sulphur Dioxide,Roadside,2015,03
Mar-15,04:00,1.8,Sulphur Dioxide,Roadside,2015,03
Mar-15,05:00,2.5,Sulphur Dioxide,Roadside,2015,03
Mar-15,06:00,3.8,Sulphur Dioxide,Roadside,2015,03
Mar-15,07:00,3.9,Sulphur Dioxide,Roadside,2015,03
Mar-15,08:00,4.0,Sulphur Dioxide,Roadside,2015,03
Mar-15,09:00,3.8,Sulphur Dioxide,Roadside,2015,03
Mar-15,10:00,3.4,Sulphur Dioxide,Roadside,2015,03
Mar-15,11:00,3.5,Sulphur Dioxide,Roadside,2015,03
Mar-15,12:00,3.4,Sulphur Dioxide,Roadside,2015,03
Mar-15,13:00,2.9,Sulphur Dioxide,Roadside,2015,03
Mar-15,14:00,2.7,Sulphur Dioxide,Roadside,2015,03
Mar-15,15:00,2.8,Sulphur Dioxide,Roadside,2015,03
Mar-15,16:00,2.8,Sulphur Dioxide,Roadside,2015,03
Mar-15,17:00,2.8,Sulphur Dioxide,Roadside,2015,03
Mar-15,18:00,2.7,Sulphur Dioxide,Roadside,2015,03
Mar-15,19:00,2.7,Sulphur Dioxide,Roadside,2015,03
Mar-15,20:00,2.7,Sulphur Dioxide,Roadside,2015,03
Mar-15,21:00,2.6,Sulphur Dioxide,Roadside,2015,03
Mar-15,22:00,2.6,Sulphur Dioxide,Roadside,2015,03
Mar-15,23:00,2.3,Sulphur Dioxide,Roadside,2015,03
Apr-15,00:00,0.2,Sulphur Dioxide,Roadside,2015,04
Apr-15,01:00,0.3,Sulphur Dioxide,Roadside,2015,04
Apr-15,02:00,-0.1,Sulphur Dioxide,Roadside,2015,04
Apr-15,03:00,0.0,Sulphur Dioxide,Roadside,2015,04
Apr-15,04:00,0.4,Sulphur Dioxide,Roadside,2015,04
Apr-15,05:00,1.3,Sulphur Dioxide,Roadside,2015,04
Apr-15,06:00,2.3,Sulphur Dioxide,Roadside,2015,04
Apr-15,07:00,2.7,Sulphur Dioxide,Roadside,2015,04
Apr-15,08:00,2.8,Sulphur Dioxide,Roadside,2015,04
Apr-15,09:00,2.5,Sulphur Dioxide,Roadside,2015,04
Apr-15,10:00,2.1,Sulphur Dioxide,Roadside,2015,04
Apr-15,11:00,1.9,Sulphur Dioxide,Roadside,2015,04
Apr-15,12:00,1.6,Sulphur Dioxide,Roadside,2015,04
Apr-15,13:00,1.5,Sulphur Dioxide,Roadside,2015,04
Apr-15,14:00,1.6,Sulphur Dioxide,Roadside,2015,04
Apr-15,15:00,1.6,Sulphur Dioxide,Roadside,2015,04
Apr-15,16:00,1.6,Sulphur Dioxide,Roadside,2015,04
Apr-15,17:00,1.5,Sulphur Dioxide,Roadside,2015,04
Apr-15,18:00,0.8,Sulphur Dioxide,Roadside,2015,04
Apr-15,19:00,0.6,Sulphur Dioxide,Roadside,2015,04
Apr-15,20:00,0.7,Sulphur Dioxide,Roadside,2015,04
Apr-15,21:00,0.7,Sulphur Dioxide,Roadside,2015,04
Apr-15,22:00,0.3,Sulphur Dioxide,Roadside,2015,04
Apr-15,23:00,0.2,Sulphur Dioxide,Roadside,2015,04
May-15,00:00,2.2,Sulphur Dioxide,Roadside,2015,05
May-15,01:00,2.0,Sulphur Dioxide,Roadside,2015,05
May-15,02:00,2.1,Sulphur Dioxide,Roadside,2015,05
May-15,03:00,2.0,Sulphur Dioxide,Roadside,2015,05
May-15,04:00,2.2,Sulphur Dioxide,Roadside,2015,05
May-15,05:00,2.9,Sulphur Dioxide,Roadside,2015,05
May-15,06:00,3.5,Sulphur Dioxide,Roadside,2015,05
May-15,07:00,3.8,Sulphur Dioxide,Roadside,2015,05
May-15,08:00,3.9,Sulphur Dioxide,Roadside,2015,05
May-15,09:00,3.4,Sulphur Dioxide,Roadside,2015,05
May-15,10:00,3.4,Sulphur Dioxide,Roadside,2015,05
May-15,11:00,3.5,Sulphur Dioxide,Roadside,2015,05
May-15,12:00,3.3,Sulphur Dioxide,Roadside,2015,05
May-15,13:00,3.5,Sulphur Dioxide,Roadside,2015,05
May-15,14:00,3.3,Sulphur Dioxide,Roadside,2015,05
May-15,15:00,3.4,Sulphur Dioxide,Roadside,2015,05
May-15,16:00,3.3,Sulphur Dioxide,Roadside,2015,05
May-15,17:00,3.1,Sulphur Dioxide,Roadside,2015,05
May-15,18:00,3.1,Sulphur Dioxide,Roadside,2015,05
May-15,19:00,3.0,Sulphur Dioxide,Roadside,2015,05
May-15,20:00,2.8,Sulphur Dioxide,Roadside,2015,05
May-15,21:00,2.8,Sulphur Dioxide,Roadside,2015,05
May-15,22:00,2.9,Sulphur Dioxide,Roadside,2015,05
May-15,23:00,2.4,Sulphur Dioxide,Roadside,2015,05
Jun-15,00:00,4.4,Sulphur Dioxide,Roadside,2015,06
Jun-15,01:00,4.4,Sulphur Dioxide,Roadside,2015,06
Jun-15,02:00,4.3,Sulphur Dioxide,Roadside,2015,06
Jun-15,03:00,4.4,Sulphur Dioxide,Roadside,2015,06
Jun-15,04:00,4.4,Sulphur Dioxide,Roadside,2015,06
Jun-15,05:00,5.3,Sulphur Dioxide,Roadside,2015,06
Jun-15,06:00,6.0,Sulphur Dioxide,Roadside,2015,06
Jun-15,07:00,6.2,Sulphur Dioxide,Roadside,2015,06
Jun-15,08:00,6.3,Sulphur Dioxide,Roadside,2015,06
Jun-15,09:00,6.2,Sulphur Dioxide,Roadside,2015,06
Jun-15,10:00,5.9,Sulphur Dioxide,Roadside,2015,06
Jun-15,11:00,5.7,Sulphur Dioxide,Roadside,2015,06
Jun-15,12:00,5.6,Sulphur Dioxide,Roadside,2015,06
Jun-15,13:00,5.6,Sulphur Dioxide,Roadside,2015,06
Jun-15,14:00,5.5,Sulphur Dioxide,Roadside,2015,06
Jun-15,15:00,5.5,Sulphur Dioxide,Roadside,2015,06
Jun-15,16:00,5.3,Sulphur Dioxide,Roadside,2015,06
Jun-15,17:00,5.5,Sulphur Dioxide,Roadside,2015,06
Jun-15,18:00,5.3,Sulphur Dioxide,Roadside,2015,06
Jun-15,19:00,5.2,Sulphur Dioxide,Roadside,2015,06
Jun-15,20:00,5.3,Sulphur Dioxide,Roadside,2015,06
Jun-15,21:00,5.1,Sulphur Dioxide,Roadside,2015,06
Jun-15,22:00,4.9,Sulphur Dioxide,Roadside,2015,06
Jun-15,23:00,4.9,Sulphur Dioxide,Roadside,2015,06
Jul-15,00:00,5.4,Sulphur Dioxide,Roadside,2015,07
Jul-15,01:00,5.4,Sulphur Dioxide,Roadside,2015,07
Jul-15,02:00,5.0,Sulphur Dioxide,Roadside,2015,07
Jul-15,03:00,5.0,Sulphur Dioxide,Roadside,2015,07
Jul-15,04:00,5.3,Sulphur Dioxide,Roadside,2015,07
Jul-15,05:00,6.2,Sulphur Dioxide,Roadside,2015,07
Jul-15,06:00,7.2,Sulphur Dioxide,Roadside,2015,07
Jul-15,07:00,7.2,Sulphur Dioxide,Roadside,2015,07
Jul-15,08:00,7.1,Sulphur Dioxide,Roadside,2015,07
Jul-15,09:00,6.7,Sulphur Dioxide,Roadside,2015,07
Jul-15,10:00,6.5,Sulphur Dioxide,Roadside,2015,07
Jul-15,11:00,6.2,Sulphur Dioxide,Roadside,2015,07
Jul-15,12:00,6.1,Sulphur Dioxide,Roadside,2015,07
Jul-15,13:00,6.4,Sulphur Dioxide,Roadside,2015,07
Jul-15,14:00,6.1,Sulphur Dioxide,Roadside,2015,07
Jul-15,15:00,5.9,Sulphur Dioxide,Roadside,2015,07
Jul-15,16:00,5.9,Sulphur Dioxide,Roadside,2015,07
Jul-15,17:00,6.0,Sulphur Dioxide,Roadside,2015,07
Jul-15,18:00,6.1,Sulphur Dioxide,Roadside,2015,07
Jul-15,19:00,6.0,Sulphur Dioxide,Roadside,2015,07
Jul-15,20:00,5.8,Sulphur Dioxide,Roadside,2015,07
Jul-15,21:00,5.6,Sulphur Dioxide,Roadside,2015,07
Jul-15,22:00,5.4,Sulphur Dioxide,Roadside,2015,07
Jul-15,23:00,5.5,Sulphur Dioxide,Roadside,2015,07
Aug-15,00:00,0.0,Sulphur Dioxide,Roadside,2015,08
Aug-15,01:00,0.1,Sulphur Dioxide,Roadside,2015,08
Aug-15,02:00,-0.2,Sulphur Dioxide,Roadside,2015,08
Aug-15,03:00,-0.1,Sulphur Dioxide,Roadside,2015,08
Aug-15,04:00,0.1,Sulphur Dioxide,Roadside,2015,08
Aug-15,05:00,0.6,Sulphur Dioxide,Roadside,2015,08
Aug-15,06:00,1.4,Sulphur Dioxide,Roadside,2015,08
Aug-15,07:00,1.2,Sulphur Dioxide,Roadside,2015,08
Aug-15,08:00,1.2,Sulphur Dioxide,Roadside,2015,08
Aug-15,09:00,0.9,Sulphur Dioxide,Roadside,2015,08
Aug-15,10:00,0.8,Sulphur Dioxide,Roadside,2015,08
Aug-15,11:00,0.5,Sulphur Dioxide,Roadside,2015,08
Aug-15,12:00,0.6,Sulphur Dioxide,Roadside,2015,08
Aug-15,13:00,0.3,Sulphur Dioxide,Roadside,2015,08
Aug-15,14:00,0.4,Sulphur Dioxide,Roadside,2015,08
Aug-15,15:00,0.3,Sulphur Dioxide,Roadside,2015,08
Aug-15,16:00,0.5,Sulphur Dioxide,Roadside,2015,08
Aug-15,17:00,0.6,Sulphur Dioxide,Roadside,2015,08
Aug-15,18:00,0.5,Sulphur Dioxide,Roadside,2015,08
Aug-15,19:00,0.5,Sulphur Dioxide,Roadside,2015,08
Aug-15,20:00,0.6,Sulphur Dioxide,Roadside,2015,08
Aug-15,21:00,0.4,Sulphur Dioxide,Roadside,2015,08
Aug-15,22:00,0.4,Sulphur Dioxide,Roadside,2015,08
Aug-15,23:00,0.1,Sulphur Dioxide,Roadside,2015,08
Sep-15,00:00,0.1,Sulphur Dioxide,Roadside,2015,09
Sep-15,01:00,0.2,Sulphur Dioxide,Roadside,2015,09
Sep-15,02:00,-0.1,Sulphur Dioxide,Roadside,2015,09
Sep-15,03:00,-0.1,Sulphur Dioxide,Roadside,2015,09
Sep-15,04:00,0.1,Sulphur Dioxide,Roadside,2015,09
Sep-15,05:00,1.0,Sulphur Dioxide,Roadside,2015,09
Sep-15,06:00,1.8,Sulphur Dioxide,Roadside,2015,09
Sep-15,07:00,2.4,Sulphur Dioxide,Roadside,2015,09
Sep-15,08:00,2.2,Sulphur Dioxide,Roadside,2015,09
Sep-15,09:00,2.1,Sulphur Dioxide,Roadside,2015,09
Sep-15,10:00,1.6,Sulphur Dioxide,Roadside,2015,09
Sep-15,11:00,1.6,Sulphur Dioxide,Roadside,2015,09
Sep-15,12:00,1.4,Sulphur Dioxide,Roadside,2015,09
Sep-15,13:00,1.3,Sulphur Dioxide,Roadside,2015,09
Sep-15,14:00,1.2,Sulphur Dioxide,Roadside,2015,09
Sep-15,15:00,1.2,Sulphur Dioxide,Roadside,2015,09
Sep-15,16:00,1.2,Sulphur Dioxide,Roadside,2015,09
Sep-15,17:00,0.9,Sulphur Dioxide,Roadside,2015,09
Sep-15,18:00,1.1,Sulphur Dioxide,Roadside,2015,09
Sep-15,19:00,1.0,Sulphur Dioxide,Roadside,2015,09
Sep-15,20:00,0.7,Sulphur Dioxide,Roadside,2015,09
Sep-15,21:00,0.7,Sulphur Dioxide,Roadside,2015,09
Sep-15,22:00,0.5,Sulphur Dioxide,Roadside,2015,09
Sep-15,23:00,0.4,Sulphur Dioxide,Roadside,2015,09
Oct-15,00:00,-0.8,Sulphur Dioxide,Roadside,2015,10
Oct-15,01:00,-0.8,Sulphur Dioxide,Roadside,2015,10
Oct-15,02:00,-1.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,03:00,-1.3,Sulphur Dioxide,Roadside,2015,10
Oct-15,04:00,-1.0,Sulphur Dioxide,Roadside,2015,10
Oct-15,05:00,0.0,Sulphur Dioxide,Roadside,2015,10
Oct-15,06:00,0.9,Sulphur Dioxide,Roadside,2015,10
Oct-15,07:00,1.0,Sulphur Dioxide,Roadside,2015,10
Oct-15,08:00,1.0,Sulphur Dioxide,Roadside,2015,10
Oct-15,09:00,0.9,Sulphur Dioxide,Roadside,2015,10
Oct-15,10:00,0.4,Sulphur Dioxide,Roadside,2015,10
Oct-15,11:00,0.6,Sulphur Dioxide,Roadside,2015,10
Oct-15,12:00,0.3,Sulphur Dioxide,Roadside,2015,10
Oct-15,13:00,0.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,14:00,-0.1,Sulphur Dioxide,Roadside,2015,10
Oct-15,15:00,-0.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,16:00,0.0,Sulphur Dioxide,Roadside,2015,10
Oct-15,17:00,0.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,18:00,0.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,19:00,0.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,20:00,0.1,Sulphur Dioxide,Roadside,2015,10
Oct-15,21:00,0.2,Sulphur Dioxide,Roadside,2015,10
Oct-15,22:00,0.1,Sulphur Dioxide,Roadside,2015,10
Oct-15,23:00,0.0,Sulphur Dioxide,Roadside,2015,10
Nov-15,00:00,2.4,Sulphur Dioxide,Roadside,2015,11
Nov-15,01:00,2.5,Sulphur Dioxide,Roadside,2015,11
