year,Borough,gender,Occupation type,Count
2007,Bexley,female, 5: skilled trades occupations (SOC2010),800
2007,Brent,female, 5: skilled trades occupations (SOC2010),1200
2007,Bromley,female, 5: skilled trades occupations (SOC2010),!
2007,Camden,female, 5: skilled trades occupations (SOC2010),!
2007,Croydon,female, 5: skilled trades occupations (SOC2010),2100
2007,Ealing,female, 5: skilled trades occupations (SOC2010),1000
2007,Enfield,female, 5: skilled trades occupations (SOC2010),900
2007,Greenwich,female, 5: skilled trades occupations (SOC2010),1300
2007,Hackney,female, 5: skilled trades occupations (SOC2010),600
2007,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),600
2007,Haringey,female, 5: skilled trades occupations (SOC2010),!
2007,Harrow,female, 5: skilled trades occupations (SOC2010),!
2007,Havering,female, 5: skilled trades occupations (SOC2010),1200
2007,Hillingdon,female, 5: skilled trades occupations (SOC2010),!
2007,Hounslow,female, 5: skilled trades occupations (SOC2010),800
2007,Islington,female, 5: skilled trades occupations (SOC2010),!
2007,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),600
2007,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),!
2007,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2007,Lewisham,female, 5: skilled trades occupations (SOC2010),900
2007,Merton,female, 5: skilled trades occupations (SOC2010),!
2007,Newham,female, 5: skilled trades occupations (SOC2010),900
2007,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2007,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),600
2007,Southwark,female, 5: skilled trades occupations (SOC2010),1000
2007,Sutton,female, 5: skilled trades occupations (SOC2010),!
2007,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2007,Waltham Forest,female, 5: skilled trades occupations (SOC2010),1400
2007,Wandsworth,female, 5: skilled trades occupations (SOC2010),1300
2007,Westminster,female, 5: skilled trades occupations (SOC2010),700
2008,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),~
2008,Barnet,female, 5: skilled trades occupations (SOC2010),!
2008,Bexley,female, 5: skilled trades occupations (SOC2010),!
2008,Brent,female, 5: skilled trades occupations (SOC2010),!
2008,Bromley,female, 5: skilled trades occupations (SOC2010),1200
2008,Camden,female, 5: skilled trades occupations (SOC2010),600
2008,Croydon,female, 5: skilled trades occupations (SOC2010),!
2008,Ealing,female, 5: skilled trades occupations (SOC2010),1200
2008,Enfield,female, 5: skilled trades occupations (SOC2010),800
2008,Greenwich,female, 5: skilled trades occupations (SOC2010),800
2008,Hackney,female, 5: skilled trades occupations (SOC2010),!
2008,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),1000
2008,Haringey,female, 5: skilled trades occupations (SOC2010),800
2008,Harrow,female, 5: skilled trades occupations (SOC2010),900
2008,Havering,female, 5: skilled trades occupations (SOC2010),600
2008,Hillingdon,female, 5: skilled trades occupations (SOC2010),1600
2008,Hounslow,female, 5: skilled trades occupations (SOC2010),800
2008,Islington,female, 5: skilled trades occupations (SOC2010),1100
2008,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),700
2008,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),500
2008,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2008,Lewisham,female, 5: skilled trades occupations (SOC2010),!
2008,Merton,female, 5: skilled trades occupations (SOC2010),900
2008,Newham,female, 5: skilled trades occupations (SOC2010),2400
2008,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2008,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),800
2008,Southwark,female, 5: skilled trades occupations (SOC2010),1300
2008,Sutton,female, 5: skilled trades occupations (SOC2010),700
2008,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2008,Waltham Forest,female, 5: skilled trades occupations (SOC2010),1400
2008,Wandsworth,female, 5: skilled trades occupations (SOC2010),!
2008,Westminster,female, 5: skilled trades occupations (SOC2010),1000
2009,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),600
2009,Barnet,female, 5: skilled trades occupations (SOC2010),!
2009,Bexley,female, 5: skilled trades occupations (SOC2010),1700
2009,Brent,female, 5: skilled trades occupations (SOC2010),!
2009,Bromley,female, 5: skilled trades occupations (SOC2010),1400
2009,Camden,female, 5: skilled trades occupations (SOC2010),!
2009,Croydon,female, 5: skilled trades occupations (SOC2010),1700
2009,Ealing,female, 5: skilled trades occupations (SOC2010),2000
2009,Enfield,female, 5: skilled trades occupations (SOC2010),1500
2009,Greenwich,female, 5: skilled trades occupations (SOC2010),800
2009,Hackney,female, 5: skilled trades occupations (SOC2010),800
2009,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),1200
2009,Haringey,female, 5: skilled trades occupations (SOC2010),!
2009,Harrow,female, 5: skilled trades occupations (SOC2010),!
2009,Havering,female, 5: skilled trades occupations (SOC2010),800
2009,Hillingdon,female, 5: skilled trades occupations (SOC2010),900
2009,Hounslow,female, 5: skilled trades occupations (SOC2010),1000
2009,Islington,female, 5: skilled trades occupations (SOC2010),!
2009,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),800
2009,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),!
2009,Lambeth,female, 5: skilled trades occupations (SOC2010),1800
2009,Lewisham,female, 5: skilled trades occupations (SOC2010),1300
2009,Merton,female, 5: skilled trades occupations (SOC2010),1200
2009,Newham,female, 5: skilled trades occupations (SOC2010),1200
2009,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2009,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),!
2009,Southwark,female, 5: skilled trades occupations (SOC2010),1600
2009,Sutton,female, 5: skilled trades occupations (SOC2010),700
2009,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2009,Waltham Forest,female, 5: skilled trades occupations (SOC2010),!
2009,Wandsworth,female, 5: skilled trades occupations (SOC2010),!
2009,Westminster,female, 5: skilled trades occupations (SOC2010),!
2010,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),!
2010,Barnet,female, 5: skilled trades occupations (SOC2010),!
2010,Bexley,female, 5: skilled trades occupations (SOC2010),1100
2010,Brent,female, 5: skilled trades occupations (SOC2010),1200
2010,Bromley,female, 5: skilled trades occupations (SOC2010),!
2010,Camden,female, 5: skilled trades occupations (SOC2010),800
2010,Croydon,female, 5: skilled trades occupations (SOC2010),!
2010,Ealing,female, 5: skilled trades occupations (SOC2010),2200
2010,Enfield,female, 5: skilled trades occupations (SOC2010),800
2010,Greenwich,female, 5: skilled trades occupations (SOC2010),900
2010,Hackney,female, 5: skilled trades occupations (SOC2010),1500
2010,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),900
2010,Haringey,female, 5: skilled trades occupations (SOC2010),!
2010,Harrow,female, 5: skilled trades occupations (SOC2010),1100
2010,Havering,female, 5: skilled trades occupations (SOC2010),800
2010,Hillingdon,female, 5: skilled trades occupations (SOC2010),!
2010,Hounslow,female, 5: skilled trades occupations (SOC2010),1500
2010,Islington,female, 5: skilled trades occupations (SOC2010),!
2010,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),600
2010,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),500
2010,Lambeth,female, 5: skilled trades occupations (SOC2010),1500
2010,Lewisham,female, 5: skilled trades occupations (SOC2010),1400
2010,Merton,female, 5: skilled trades occupations (SOC2010),1400
2010,Newham,female, 5: skilled trades occupations (SOC2010),1500
2010,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2010,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),700
2010,Southwark,female, 5: skilled trades occupations (SOC2010),!
2010,Sutton,female, 5: skilled trades occupations (SOC2010),!
2010,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2010,Waltham Forest,female, 5: skilled trades occupations (SOC2010),!
2010,Wandsworth,female, 5: skilled trades occupations (SOC2010),1000
2010,Westminster,female, 5: skilled trades occupations (SOC2010),!
2011,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),600
2011,Barnet,female, 5: skilled trades occupations (SOC2010),1500
2011,Bexley,female, 5: skilled trades occupations (SOC2010),700
2011,Brent,female, 5: skilled trades occupations (SOC2010),2300
2011,Bromley,female, 5: skilled trades occupations (SOC2010),1600
2011,Camden,female, 5: skilled trades occupations (SOC2010),!
2011,Croydon,female, 5: skilled trades occupations (SOC2010),!
2011,Ealing,female, 5: skilled trades occupations (SOC2010),2600
2011,Enfield,female, 5: skilled trades occupations (SOC2010),1200
2011,Greenwich,female, 5: skilled trades occupations (SOC2010),!
2011,Hackney,female, 5: skilled trades occupations (SOC2010),1300
2011,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),600
2011,Haringey,female, 5: skilled trades occupations (SOC2010),1200
2011,Harrow,female, 5: skilled trades occupations (SOC2010),600
2011,Havering,female, 5: skilled trades occupations (SOC2010),!
2011,Hillingdon,female, 5: skilled trades occupations (SOC2010),1200
2011,Hounslow,female, 5: skilled trades occupations (SOC2010),1100
2011,Islington,female, 5: skilled trades occupations (SOC2010),600
2011,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),!
2011,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),!
2011,Lambeth,female, 5: skilled trades occupations (SOC2010),1200
2011,Lewisham,female, 5: skilled trades occupations (SOC2010),!
2011,Merton,female, 5: skilled trades occupations (SOC2010),1500
2011,Newham,female, 5: skilled trades occupations (SOC2010),1200
2011,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2011,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),900
2011,Southwark,female, 5: skilled trades occupations (SOC2010),1500
2011,Sutton,female, 5: skilled trades occupations (SOC2010),!
2011,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),600
2011,Waltham Forest,female, 5: skilled trades occupations (SOC2010),800
2011,Wandsworth,female, 5: skilled trades occupations (SOC2010),1300
2011,Westminster,female, 5: skilled trades occupations (SOC2010),!
2012,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),700
2012,Barnet,female, 5: skilled trades occupations (SOC2010),2200
2012,Bexley,female, 5: skilled trades occupations (SOC2010),2000
2012,Brent,female, 5: skilled trades occupations (SOC2010),1800
2012,Bromley,female, 5: skilled trades occupations (SOC2010),1200
2012,Camden,female, 5: skilled trades occupations (SOC2010),800
2012,Croydon,female, 5: skilled trades occupations (SOC2010),!
2012,Ealing,female, 5: skilled trades occupations (SOC2010),!
2012,Enfield,female, 5: skilled trades occupations (SOC2010),1200
2012,Greenwich,female, 5: skilled trades occupations (SOC2010),!
2012,Hackney,female, 5: skilled trades occupations (SOC2010),1400
2012,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),!
2012,Haringey,female, 5: skilled trades occupations (SOC2010),1700
2012,Harrow,female, 5: skilled trades occupations (SOC2010),800
2012,Havering,female, 5: skilled trades occupations (SOC2010),2400
2012,Hillingdon,female, 5: skilled trades occupations (SOC2010),2900
2012,Hounslow,female, 5: skilled trades occupations (SOC2010),1700
2012,Islington,female, 5: skilled trades occupations (SOC2010),800
2012,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),!
2012,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),800
2012,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2012,Lewisham,female, 5: skilled trades occupations (SOC2010),!
2012,Merton,female, 5: skilled trades occupations (SOC2010),!
2012,Newham,female, 5: skilled trades occupations (SOC2010),1400
2012,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2012,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),1400
2012,Southwark,female, 5: skilled trades occupations (SOC2010),!
2012,Sutton,female, 5: skilled trades occupations (SOC2010),1400
2012,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2012,Waltham Forest,female, 5: skilled trades occupations (SOC2010),1500
2012,Wandsworth,female, 5: skilled trades occupations (SOC2010),!
2012,Westminster,female, 5: skilled trades occupations (SOC2010),1000
2013,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),700
2013,Barnet,female, 5: skilled trades occupations (SOC2010),1900
2013,Bexley,female, 5: skilled trades occupations (SOC2010),1800
2013,Brent,female, 5: skilled trades occupations (SOC2010),1200
2013,Bromley,female, 5: skilled trades occupations (SOC2010),1000
2013,Camden,female, 5: skilled trades occupations (SOC2010),!
2013,Croydon,female, 5: skilled trades occupations (SOC2010),!
2013,Ealing,female, 5: skilled trades occupations (SOC2010),!
2013,Enfield,female, 5: skilled trades occupations (SOC2010),2000
2013,Greenwich,female, 5: skilled trades occupations (SOC2010),!
2013,Hackney,female, 5: skilled trades occupations (SOC2010),2100
2013,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),600
2013,Haringey,female, 5: skilled trades occupations (SOC2010),1200
2013,Harrow,female, 5: skilled trades occupations (SOC2010),1200
2013,Havering,female, 5: skilled trades occupations (SOC2010),1200
2013,Hillingdon,female, 5: skilled trades occupations (SOC2010),1600
2013,Hounslow,female, 5: skilled trades occupations (SOC2010),800
2013,Islington,female, 5: skilled trades occupations (SOC2010),!
2013,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),!
2013,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),!
2013,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2013,Lewisham,female, 5: skilled trades occupations (SOC2010),!
2013,Merton,female, 5: skilled trades occupations (SOC2010),!
2013,Newham,female, 5: skilled trades occupations (SOC2010),1100
2013,Redbridge,female, 5: skilled trades occupations (SOC2010),900
2013,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),800
2013,Southwark,female, 5: skilled trades occupations (SOC2010),1100
2013,Sutton,female, 5: skilled trades occupations (SOC2010),1100
2013,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2013,Waltham Forest,female, 5: skilled trades occupations (SOC2010),1400
2013,Wandsworth,female, 5: skilled trades occupations (SOC2010),1700
2013,Westminster,female, 5: skilled trades occupations (SOC2010),!
2015,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),!
2015,Barnet,female, 5: skilled trades occupations (SOC2010),2000
2015,Bexley,female, 5: skilled trades occupations (SOC2010),!
2015,Brent,female, 5: skilled trades occupations (SOC2010),1300
2015,Bromley,female, 5: skilled trades occupations (SOC2010),1800
2015,Camden,female, 5: skilled trades occupations (SOC2010),1900
2015,Croydon,female, 5: skilled trades occupations (SOC2010),2200
2015,Ealing,female, 5: skilled trades occupations (SOC2010),900
2015,Enfield,female, 5: skilled trades occupations (SOC2010),1700
2015,Greenwich,female, 5: skilled trades occupations (SOC2010),2300
2015,Hackney,female, 5: skilled trades occupations (SOC2010),2600
2015,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),!
2015,Haringey,female, 5: skilled trades occupations (SOC2010),1800
2015,Harrow,female, 5: skilled trades occupations (SOC2010),!
2015,Havering,female, 5: skilled trades occupations (SOC2010),1000
2015,Hillingdon,female, 5: skilled trades occupations (SOC2010),1000
2015,Hounslow,female, 5: skilled trades occupations (SOC2010),1500
2015,Islington,female, 5: skilled trades occupations (SOC2010),!
2015,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),600
2015,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),800
2015,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2015,Lewisham,female, 5: skilled trades occupations (SOC2010),1300
2015,Merton,female, 5: skilled trades occupations (SOC2010),1200
2015,Newham,female, 5: skilled trades occupations (SOC2010),!
2015,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2015,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),1100
2015,Southwark,female, 5: skilled trades occupations (SOC2010),!
2015,Sutton,female, 5: skilled trades occupations (SOC2010),!
2015,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2015,Waltham Forest,female, 5: skilled trades occupations (SOC2010),!
2015,Wandsworth,female, 5: skilled trades occupations (SOC2010),!
2015,Westminster,female, 5: skilled trades occupations (SOC2010),1300
2016,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),900
2016,Barnet,female, 5: skilled trades occupations (SOC2010),2000
2016,Bexley,female, 5: skilled trades occupations (SOC2010),1300
2016,Brent,female, 5: skilled trades occupations (SOC2010),1200
2016,Bromley,female, 5: skilled trades occupations (SOC2010),2900
2016,Camden,female, 5: skilled trades occupations (SOC2010),!
2016,Croydon,female, 5: skilled trades occupations (SOC2010),!
2016,Ealing,female, 5: skilled trades occupations (SOC2010),1900
2016,Enfield,female, 5: skilled trades occupations (SOC2010),!
2016,Greenwich,female, 5: skilled trades occupations (SOC2010),1700
2016,Hackney,female, 5: skilled trades occupations (SOC2010),1300
2016,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),1600
2016,Haringey,female, 5: skilled trades occupations (SOC2010),1500
2016,Harrow,female, 5: skilled trades occupations (SOC2010),1200
2016,Havering,female, 5: skilled trades occupations (SOC2010),1000
2016,Hillingdon,female, 5: skilled trades occupations (SOC2010),!
2016,Hounslow,female, 5: skilled trades occupations (SOC2010),1200
2016,Islington,female, 5: skilled trades occupations (SOC2010),1300
2016,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),!
2016,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),1300
2016,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2016,Lewisham,female, 5: skilled trades occupations (SOC2010),!
2016,Merton,female, 5: skilled trades occupations (SOC2010),!
2016,Newham,female, 5: skilled trades occupations (SOC2010),1300
2016,Redbridge,female, 5: skilled trades occupations (SOC2010),1400
2016,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),900
2016,Southwark,female, 5: skilled trades occupations (SOC2010),!
2016,Sutton,female, 5: skilled trades occupations (SOC2010),800
2016,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),!
2016,Waltham Forest,female, 5: skilled trades occupations (SOC2010),1200
2016,Wandsworth,female, 5: skilled trades occupations (SOC2010),!
2016,Westminster,female, 5: skilled trades occupations (SOC2010),!
2017,Barking and Dagenham,female, 5: skilled trades occupations (SOC2010),900
2017,Barnet,female, 5: skilled trades occupations (SOC2010),2100
2017,Bexley,female, 5: skilled trades occupations (SOC2010),1800
2017,Brent,female, 5: skilled trades occupations (SOC2010),2100
2017,Bromley,female, 5: skilled trades occupations (SOC2010),1800
2017,Camden,female, 5: skilled trades occupations (SOC2010),1400
2017,Croydon,female, 5: skilled trades occupations (SOC2010),!
2017,Ealing,female, 5: skilled trades occupations (SOC2010),!
2017,Enfield,female, 5: skilled trades occupations (SOC2010),!
2017,Greenwich,female, 5: skilled trades occupations (SOC2010),2400
2017,Hackney,female, 5: skilled trades occupations (SOC2010),1100
2017,Hammersmith and Fulham,female, 5: skilled trades occupations (SOC2010),800
2017,Haringey,female, 5: skilled trades occupations (SOC2010),1900
2017,Harrow,female, 5: skilled trades occupations (SOC2010),!
2017,Havering,female, 5: skilled trades occupations (SOC2010),1700
2017,Hillingdon,female, 5: skilled trades occupations (SOC2010),!
2017,Hounslow,female, 5: skilled trades occupations (SOC2010),1200
2017,Islington,female, 5: skilled trades occupations (SOC2010),1200
2017,Kensington and Chelsea,female, 5: skilled trades occupations (SOC2010),!
2017,Kingston upon Thames,female, 5: skilled trades occupations (SOC2010),1200
2017,Lambeth,female, 5: skilled trades occupations (SOC2010),!
2017,Lewisham,female, 5: skilled trades occupations (SOC2010),1200
2017,Merton,female, 5: skilled trades occupations (SOC2010),!
2017,Newham,female, 5: skilled trades occupations (SOC2010),!
2017,Redbridge,female, 5: skilled trades occupations (SOC2010),!
2017,Richmond upon Thames,female, 5: skilled trades occupations (SOC2010),!
2017,Southwark,female, 5: skilled trades occupations (SOC2010),!
2017,Sutton,female, 5: skilled trades occupations (SOC2010),900
2017,Tower Hamlets,female, 5: skilled trades occupations (SOC2010),1300
2017,Waltham Forest,female, 5: skilled trades occupations (SOC2010),1800
2017,Wandsworth,female, 5: skilled trades occupations (SOC2010),!
2017,Westminster,female, 5: skilled trades occupations (SOC2010),1100
2004,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2004,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2004,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2004,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2004,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2004,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2004,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2004,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2004,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2004,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2004,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2004,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2004,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2004,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",!
2004,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2004,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2004,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2004,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",800
2004,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",800
2004,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",!
2004,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2004,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2004,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2004,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2004,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2004,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",#
2004,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",3100
2004,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",!
2004,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2004,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2004,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2004,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",2600
2005,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2005,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2005,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2005,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2005,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2005,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2005,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",2300
2005,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2005,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2005,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2005,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2005,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",800
2005,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2005,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2005,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",!
2005,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2005,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2005,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2005,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2005,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",!
2005,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",2400
2005,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",3700
2005,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2005,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",2800
2005,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2005,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2005,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2005,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",700
2005,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2005,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2005,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2005,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2006,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",1900
2006,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",1300
2006,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2006,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",2000
2006,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2006,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2006,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",3400
2006,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",3000
2006,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",3000
2006,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2006,Hackney,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2006,Hammersmith and Fulham,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2006,Haringey,male," 6: caring, leisure and other service occupations (SOC2010)",!
2006,Harrow,male," 6: caring, leisure and other service occupations (SOC2010)",3200
2006,Havering,male," 6: caring, leisure and other service occupations (SOC2010)",1500
2006,Hillingdon,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2006,Hounslow,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2006,Islington,male," 6: caring, leisure and other service occupations (SOC2010)",1400
2006,Kensington and Chelsea,male," 6: caring, leisure and other service occupations (SOC2010)",1200
2006,Kingston upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2006,Lambeth,male," 6: caring, leisure and other service occupations (SOC2010)",3400
2006,Lewisham,male," 6: caring, leisure and other service occupations (SOC2010)",3900
2006,Merton,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2006,Newham,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2006,Redbridge,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2006,Richmond upon Thames,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2006,Southwark,male," 6: caring, leisure and other service occupations (SOC2010)",3400
2006,Sutton,male," 6: caring, leisure and other service occupations (SOC2010)",1600
2006,Tower Hamlets,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2006,Waltham Forest,male," 6: caring, leisure and other service occupations (SOC2010)",1100
2006,Wandsworth,male," 6: caring, leisure and other service occupations (SOC2010)",2600
2006,Westminster,male," 6: caring, leisure and other service occupations (SOC2010)",1800
2007,Barking and Dagenham,male," 6: caring, leisure and other service occupations (SOC2010)",2200
2007,Barnet,male," 6: caring, leisure and other service occupations (SOC2010)",900
2007,Bexley,male," 6: caring, leisure and other service occupations (SOC2010)",1000
2007,Brent,male," 6: caring, leisure and other service occupations (SOC2010)",2100
2007,Bromley,male," 6: caring, leisure and other service occupations (SOC2010)",!
2007,Camden,male," 6: caring, leisure and other service occupations (SOC2010)",1700
2007,Croydon,male," 6: caring, leisure and other service occupations (SOC2010)",3500
2007,Ealing,male," 6: caring, leisure and other service occupations (SOC2010)",2700
2007,Enfield,male," 6: caring, leisure and other service occupations (SOC2010)",3500
2007,Greenwich,male," 6: caring, leisure and other service occupations (SOC2010)",1700
